admin_pages,admin_seconds,info_pages,info_seconds,product_pages,product_seconds,bounce_rate,quit_rate,page_value,is_holiday,month,operating_system_id,browser_id,region_id,traffic_type_id,is_new_visitor,is_weekend,has_purchase
6,335.11904760000004,1,8.0,51,1927.0315480000002,0.003954802,0.014481293000000001,2.8467796610000002,1.0,May,1,1,9,3,0,1,0
10,720.5,2,88.725,220,10580.344790000001,0.004767742,0.022140924,0.0,0.0,Nov,2,2,1,1,0,0,0
0,0.0,0,0.0,17,697.5166667000001,0.0,0.017647059,0.0,0.8,May,2,2,1,2,0,0,0
0,0.0,0,0.0,50,694.5166667000001,0.008163265,0.024489796,0.0,0.0,Dec,2,4,3,1,0,0,0
6,189.0,0,0.0,21,704.3,0.0,0.018478261,0.0,0.0,Dec,1,2,8,2,1,0,1
0,0.0,0,0.0,8,444.63333330000006,0.0,0.025,0.0,0.0,Nov,2,4,1,10,0,0,0
0,0.0,0,0.0,9,275.1666667,0.022222222000000003,0.033333333,0.0,0.0,Nov,3,2,1,13,0,0,0
0,0.0,0,0.0,4,35.33333333,0.05,0.1,0.0,0.0,June,1,1,1,2,0,1,0
4,66.83333333,0,0.0,125,3075.978608,0.00962963,0.022299824,0.0,0.0,Nov,2,5,3,1,0,0,1
0,0.0,0,0.0,23,684.5,0.02173913,0.044927536,0.0,0.8,May,2,2,2,6,0,0,0
6,888.8333332999998,0,0.0,39,1570.791667,0.00952381,0.011156463,16.32930757,0.0,Dec,1,1,3,2,0,1,0
0,0.0,0,0.0,21,947.3928571,0.01,0.033333333,0.0,0.0,Dec,1,1,1,10,0,1,0
0,0.0,0,0.0,23,373.5,0.019047619,0.050793650999999995,0.0,0.0,June,3,2,1,1,0,0,0
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Mar,2,5,6,1,0,0,0
13,913.5222222000001,3,141.88,29,1293.6522220000002,0.002631579,0.020570175,1.4837463469999999,0.0,Aug,2,2,4,2,0,1,0
6,201.0,0,0.0,84,3646.083333,0.006896551999999999,0.016803503,66.57412378,0.0,Nov,2,2,4,2,0,0,0
4,32.0,1,43.5,311,12500.35306,0.0013876560000000001,0.014687275,0.0,0.0,Nov,2,2,7,2,0,0,0
0,0.0,0,0.0,5,36.0,0.15,0.1625,0.0,0.0,Mar,3,2,3,1,0,0,0
2,57.0,1,4.0,35,1643.333333,0.010526316,0.031578947,0.0,0.2,May,2,2,1,4,0,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,June,3,2,7,13,0,0,0
1,21.25,0,0.0,92,2716.519048,0.006737589,0.037885297000000005,23.7389113,0.0,Nov,2,2,3,2,0,1,0
1,119.8,0,0.0,10,175.35,0.0,0.009090909,0.0,0.0,Jul,1,1,5,3,0,0,0
0,0.0,0,0.0,39,2558.5,0.0,0.010810811000000002,0.0,0.0,Nov,4,2,2,10,0,0,0
0,0.0,0,0.0,40,2426.2666670000003,0.004878049000000001,0.02296748,0.0,0.0,Nov,2,2,2,11,0,0,0
0,0.0,0,0.0,20,565.6666667000001,0.015,0.026666667,0.0,0.0,Nov,2,4,6,1,0,0,0
7,317.9142857,4,216.56666669999998,35,910.0809524,0.0,0.01,40.78047078,0.0,Sep,2,4,3,5,1,0,0
0,0.0,0,0.0,35,806.125,0.012121212,0.024444444,0.0,0.0,Nov,1,1,4,2,0,0,0
0,0.0,0,0.0,18,760.0,0.084210526,0.115789474,0.0,0.8,May,2,2,2,13,0,0,0
0,0.0,7,1222.75,11,443.0,0.035294118,0.041176471,0.0,0.0,May,1,2,3,2,0,0,0
2,7.5,0,0.0,63,1903.6666670000002,0.008064515999999999,0.019546851,0.0,0.4,May,1,2,2,4,0,0,0
0,0.0,2,76.5,22,850.5333332999999,0.004545455,0.03446281,0.0,0.0,Mar,3,2,3,1,0,0,0
3,188.0,0,0.0,22,1436.45,0.0,0.009090909,0.0,0.0,Mar,2,2,3,1,0,0,0
0,0.0,0,0.0,5,44.8,0.0,0.033333333,50.36347405,0.0,Jul,4,1,3,1,0,0,1
5,158.0,0,0.0,56,2220.8714649999997,0.003389831,0.006327684,10.24598305,0.0,May,2,2,2,2,0,0,0
0,0.0,0,0.0,5,84.0,0.04,0.06,0.0,0.0,Mar,2,2,2,1,0,0,0
5,72.5,0,0.0,55,936.1333332999999,0.003571429,0.020238095,23.27552205,0.0,Nov,2,2,1,2,0,0,1
0,0.0,0,0.0,11,543.3,0.018181818,0.036363636,0.0,1.0,May,3,2,2,1,0,1,0
2,58.4,0,0.0,84,3528.69125,0.01577381,0.039900793999999996,0.0,0.0,June,2,2,1,1,0,0,0
0,0.0,0,0.0,9,396.1666667,0.0,0.022222222000000003,0.0,0.0,Nov,3,2,8,13,0,0,0
0,0.0,0,0.0,7,1721.6666670000002,0.038095238,0.038571429,0.0,0.0,Nov,1,1,3,3,0,0,0
0,0.0,0,0.0,1,14.0,0.0,0.1,0.0,0.8,May,2,2,3,3,0,0,0
0,0.0,0,0.0,8,113.66666670000001,0.0,0.025,0.0,0.0,Nov,2,2,4,13,0,0,0
3,80.6,0,0.0,37,936.4166667000002,0.0,0.005128205,0.0,0.0,Jul,1,1,4,2,0,1,0
0,0.0,0,0.0,14,116.83333329999999,0.06428571400000001,0.085714286,0.0,0.6,May,2,2,2,3,0,0,0
3,27.0,0,0.0,10,1579.375,0.0125,0.06,0.0,0.0,Nov,2,2,1,2,0,0,0
4,124.7,5,88.9,11,577.6,0.010526316,0.010526316,0.0,0.0,June,3,2,3,2,1,0,0
0,0.0,0,0.0,12,442.5,0.0,0.008333333,0.0,0.0,Nov,2,2,1,2,1,0,0
2,18.0,0,0.0,17,1218.75,0.0,0.050980392,0.0,0.0,Nov,2,2,1,1,0,0,0
2,9.6,3,118.1,10,184.1,0.0,0.035714286,0.0,0.0,June,2,2,8,4,0,0,0
0,0.0,0,0.0,16,1061.0,0.0,0.025,0.0,0.6,May,2,4,1,3,0,0,0
0,0.0,0,0.0,34,1021.75,0.0,0.021354167,0.0,0.4,May,2,2,3,3,0,0,0
2,42.5,2,10.0,43,1543.5,0.0,0.0044444440000000005,8.671344071,0.0,Dec,8,13,9,20,0,0,1
4,47.3,1,0.0,32,1870.9666670000001,0.0,0.037037037,0.0,0.0,Aug,2,2,9,2,0,0,0
2,40.5,0,0.0,89,1938.996646,0.0038636359999999997,0.01808048,0.0,0.0,Dec,1,1,1,3,0,0,0
2,10.66666667,0,0.0,34,541.5,0.017142857,0.03352381,0.0,0.0,May,3,2,4,13,0,0,0
4,32.33333333,0,0.0,18,374.6,0.0,0.010526316,0.0,0.0,Sep,2,2,3,3,1,0,0
0,0.0,0,0.0,82,1661.133333,0.02,0.034479167000000005,18.5845777,0.0,Dec,4,1,1,2,0,1,0
0,0.0,0,0.0,3,31.0,0.0,0.033333333,0.0,0.0,Dec,2,2,1,2,1,0,0
1,18.0,1,6.0,122,7141.214642,0.012926828999999999,0.01962467,0.0,0.0,Nov,3,2,1,2,0,1,0
0,0.0,1,100.0,13,364.35,0.0,0.015384615,0.0,0.0,May,3,2,2,3,0,1,0
6,90.6,0,0.0,10,384.8,0.0,0.015384615,0.0,0.0,Aug,1,2,3,2,1,1,0
0,0.0,0,0.0,102,3284.5,0.003921569000000001,0.010359476999999999,0.0,0.0,Dec,2,2,1,3,0,0,0
7,159.5,0,0.0,14,249.0,0.011764706000000002,0.041176471,0.0,0.0,Mar,1,1,3,2,0,1,0
11,238.775641,1,9.0,200,7972.3224310000005,0.0026190479999999997,0.014230973000000001,21.83420125,0.0,Nov,2,2,1,2,0,0,1
0,0.0,0,0.0,15,1074.4285710000001,0.015384615,0.021538462,0.0,0.0,Mar,3,2,1,1,0,0,0
0,0.0,0,0.0,25,903.7,0.036000000000000004,0.05939393900000001,0.0,0.0,May,2,2,3,4,0,0,0
0,0.0,0,0.0,5,136.66666669999998,0.02,0.12,0.0,0.0,Mar,3,2,1,10,0,1,0
0,0.0,0,0.0,7,300.5,0.085714286,0.11428571400000001,0.0,0.0,Nov,2,2,1,13,0,0,0
6,211.0,1,58.0,41,2078.666667,0.008333333,0.028125,0.0,0.0,May,2,2,8,6,0,0,0
1,8.0,3,181.25,124,4722.568651,0.015892388,0.02243106,24.28901413,0.0,Nov,1,1,1,3,0,0,1
8,289.0,0,0.0,139,5107.034928,0.01544437,0.044005025999999996,8.304903935,0.0,Aug,2,2,2,1,0,0,0
0,0.0,0,0.0,53,1556.6,0.0,0.026415094,0.0,0.4,May,2,2,3,6,0,0,0
2,104.0,1,136.5,12,977.5333332999999,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,0,0,0
0,0.0,0,0.0,23,501.66666669999995,0.008695652,0.01884058,0.0,0.6,Feb,1,1,4,2,0,0,0
12,672.0952381,2,86.0,23,237.09523810000002,0.0,0.010344828,0.0,0.0,May,1,1,2,6,0,0,0
0,0.0,0,0.0,10,122.8,0.11,0.133333333,0.0,0.0,Jul,3,2,3,13,0,0,0
3,118.55,0,0.0,34,1948.088333,0.027027027000000002,0.041643072,0.0,0.0,June,3,2,1,13,0,1,0
5,58.28571429,1,685.25,177,4041.734915,0.002247191,0.010759765,9.419346491,0.0,Nov,2,2,1,2,0,0,0
0,0.0,1,126.0,17,887.0666667000002,0.0125,0.0296875,0.0,0.0,Mar,2,2,1,2,0,0,0
0,0.0,4,225.7666667,222,9630.209524,0.053355457,0.066158871,0.0,0.0,June,8,13,9,5,0,0,0
2,10.3,0,0.0,142,4204.433333,0.009722221999999999,0.021345898999999998,0.7709918640000001,0.0,Jul,2,2,4,13,0,0,0
0,0.0,0,0.0,6,25.0,0.133333333,0.12222222199999999,0.0,0.0,May,3,2,3,4,0,0,0
0,0.0,0,0.0,15,455.5,0.0,0.014285714,0.0,0.0,May,2,10,3,2,1,0,0
5,68.5,2,34.25,385,14505.72725,0.007309999,0.013519938,0.0,0.0,Nov,3,2,3,3,0,0,0
0,0.0,0,0.0,37,1138.5,0.0,0.013513513999999999,0.0,0.0,Mar,2,2,1,8,0,0,0
0,0.0,0,0.0,3,61.5,0.0,0.033333333,0.0,0.0,Dec,1,1,9,2,0,0,0
0,0.0,0,0.0,4,10.0,0.1,0.15,0.0,0.0,Nov,2,2,1,1,0,0,0
0,0.0,0,0.0,14,238.66666669999998,0.0,0.003846154,0.0,0.0,Dec,2,2,5,2,1,0,0
0,0.0,0,0.0,8,203.0,0.0125,0.0375,0.0,0.0,May,2,2,5,2,0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,3,2,0,0,0
4,195.5,0,0.0,31,1028.533333,0.018181818,0.031313131,77.66478213,0.0,Nov,3,2,1,13,0,0,0
0,0.0,1,41.0,45,1754.0,0.0,0.014534161,7.880478261,0.0,May,3,2,3,6,0,1,0
7,311.1361111,0,0.0,36,1699.073611,0.010087719,0.035614035,133.28137859999998,0.0,Dec,3,2,1,13,0,0,0
0,0.0,0,0.0,32,1723.75,0.006666666999999999,0.026666667,0.0,0.0,May,2,2,6,3,0,0,0
0,0.0,0,0.0,76,1553.269048,0.0,0.009586466,0.0,0.0,Nov,2,4,1,2,0,0,0
0,0.0,0,0.0,29,873.75,0.0,0.031034482999999998,0.0,0.0,Nov,2,2,5,2,0,1,1
0,0.0,0,0.0,9,265.6,0.022222222000000003,0.048148147999999995,0.0,0.0,May,2,4,3,4,0,0,0
4,93.5,0,0.0,293,12268.244770000001,0.002837838,0.01542982,2.1648097109999997,0.0,Nov,2,2,1,2,0,0,1
1,235.0,0,0.0,3,127.6,0.0,0.025,0.0,0.0,Dec,2,2,1,2,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,1,3,0,0,0
0,0.0,0,0.0,4,49.5,0.0,0.016666667,0.0,0.0,Mar,2,2,9,2,0,0,0
2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,Mar,3,9,9,2,0,0,0
0,0.0,2,47.0,32,898.8333332999998,0.068571429,0.102285714,0.0,0.0,May,3,2,4,1,0,0,0
0,0.0,0,0.0,14,313.01785710000007,0.0,0.016071428999999998,0.0,0.0,Nov,3,2,4,2,0,0,0
3,111.0,0,0.0,25,461.22222220000003,0.0,0.007142857,0.0,0.0,May,2,2,4,4,0,0,0
2,51.5,2,99.5,15,771.875,0.01,0.026666667,15.39534668,0.0,Dec,2,2,3,2,0,0,0
0,0.0,1,13.1,62,1918.9666670000001,0.01031746,0.022246642,0.0,0.0,Aug,2,4,1,4,0,0,0
0,0.0,0,0.0,48,1053.952381,0.005434783,0.009815546999999999,0.0,0.0,Nov,1,1,1,2,0,0,0
8,182.6480519,6,291.5,35,1373.464719,0.001550388,0.018148931,14.322000000000001,0.0,Mar,2,2,6,2,0,0,0
1,31.2,0,0.0,31,824.86,0.0,0.008333333,0.0,0.0,Sep,1,1,1,3,1,0,0
0,0.0,2,21.0,17,190.70833330000002,0.022222222000000003,0.039259259,0.0,0.0,Nov,3,2,1,13,0,1,0
0,0.0,0,0.0,18,315.69444439999995,0.0,0.0029411759999999998,0.0,0.0,Nov,1,1,8,8,1,0,0
0,0.0,0,0.0,3,294.7,0.0,0.0,30.20357704,0.0,Nov,3,6,3,2,0,1,1
0,0.0,0,0.0,5,47.0,0.0,0.04,0.0,0.0,Nov,2,2,3,3,0,0,0
2,41.0,0,0.0,7,139.0,0.022222222000000003,0.055555556,0.0,0.0,Mar,2,5,6,2,0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Sep,1,8,1,1,0,0,0
1,29.5,0,0.0,41,1119.541667,0.009756098000000001,0.035656214,0.0,0.0,Nov,3,2,1,2,0,0,0
2,48.0,0,0.0,24,543.75,0.016,0.0408,0.0,0.8,May,2,2,3,2,0,0,0
1,6.0,0,0.0,41,634.6666667000001,0.012698413,0.024285714,0.0,0.0,May,2,4,7,3,0,0,0
1,134.0,0,0.0,21,1429.616667,0.0,0.00952381,0.0,0.0,Nov,1,1,2,2,1,0,0
0,0.0,0,0.0,3,139.0,0.0,0.066666667,127.30801480000001,0.0,Dec,2,10,1,2,0,0,1
6,140.0,1,12.0,52,723.315873,0.001212121,0.006277056,4.504381818,0.0,May,3,2,4,11,0,0,0
2,191.0,1,100.0,46,2452.582143,0.007246376999999999,0.022253906,0.0,0.0,Mar,3,2,9,3,0,1,0
4,47.0,0,0.0,26,380.1666667,0.0,0.015873016,0.0,0.0,May,4,1,1,1,0,0,0
0,0.0,0,0.0,15,814.0,0.030769231,0.05384615400000001,0.0,0.0,Nov,1,8,7,1,0,0,0
8,201.33333330000002,2,5.0,116,3364.191667,0.014957265,0.024863655,0.0,0.4,May,3,2,3,4,0,0,0
3,151.0,0,0.0,21,840.2863202999999,0.0,0.010763888999999999,0.0,0.0,Oct,2,2,3,2,0,0,0
0,0.0,0,0.0,3,36.0,0.066666667,0.1,0.0,0.0,Nov,2,2,3,2,0,0,0
3,77.0,5,243.0,127,2573.875,0.00025641,0.009196581,0.0,0.0,May,2,2,4,3,0,0,0
0,0.0,0,0.0,12,315.7797619,0.016666667,0.025,0.0,0.0,Nov,1,1,9,2,0,1,0
0,0.0,0,0.0,15,729.0,0.0,0.033333333,0.0,0.0,Nov,3,2,1,8,1,1,0
0,0.0,0,0.0,17,85.66666667,0.023529412000000003,0.080392157,0.0,0.0,Mar,2,2,6,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,3,2,1,13,0,0,0
1,76.75,0,0.0,33,1356.458333,0.0,0.020833333,0.0,0.0,Nov,2,2,1,10,0,1,0
1,111.0,0,0.0,13,274.5833333,0.0,0.016666667,0.0,0.0,Nov,1,1,1,2,1,0,0
3,79.75,0,0.0,3,73.5,0.04,0.07777777799999999,0.0,0.0,Mar,3,2,1,2,0,0,0
1,8.0,0,0.0,11,701.0,0.0,0.016666667,0.0,0.0,Aug,2,2,1,2,0,0,0
1,11.5,0,0.0,22,683.0524892000001,0.02,0.05126867400000001,0.0,0.6,May,3,3,5,3,0,0,0
0,0.0,0,0.0,16,666.1,0.0,0.014285714,0.0,0.0,Mar,2,2,1,2,1,0,0
13,456.9880952,3,72.83333333,39,976.7103175000001,0.004166667,0.009722221999999999,39.65538156,0.0,Mar,1,1,1,1,0,1,1
17,180.1333333,1,80.6,180,6512.0109520000005,0.002645503,0.012248677,0.0,0.0,Sep,2,2,1,3,0,0,0
3,63.0,0,0.0,13,400.3333333,0.030769231,0.046153846,0.0,0.0,Mar,4,1,3,1,0,0,0
0,0.0,0,0.0,10,411.9166667,0.0,0.036190476,0.0,0.0,Dec,3,2,1,2,0,0,1
5,171.7333333,0,0.0,93,2087.6498699999997,0.013829787,0.023551165,0.0,0.0,Oct,3,2,1,4,0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,1,8,1,1,0,0,0
0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.0,Dec,4,2,1,1,0,1,0
7,349.775,7,145.5,122,7532.511111,0.004615385,0.029612767999999998,0.0,0.0,Nov,2,2,6,2,0,0,0
0,0.0,0,0.0,53,1618.203333,0.023846153999999998,0.047628205,0.0,0.0,Oct,1,8,1,1,0,1,0
1,0.0,0,0.0,9,336.8833333,0.0,0.04,30.21969637,0.0,Sep,1,2,6,4,0,0,1
6,122.25,1,33.5,60,2719.654762,0.006557377,0.012080406,0.0,0.0,Dec,1,2,1,2,0,0,0
1,5.0,0,0.0,63,1405.327056,0.003174603,0.006349206,8.44235219,0.0,Nov,2,2,1,1,0,0,1
0,0.0,0,0.0,23,213.5,0.1,0.12121212099999999,0.0,0.8,May,2,2,7,3,0,0,0
13,311.83009350000003,4,201.5,166,6850.4993349999995,0.0,0.017541022,4.115853586,0.0,Dec,2,2,1,3,0,0,0
5,79.7,0,0.0,27,1051.55,0.00862069,0.016896552,9.128607511,0.0,Oct,2,5,1,13,0,0,0
1,46.61111111,0,0.0,45,1873.589297,0.0,0.007242234,42.26791822,0.0,Dec,1,1,3,2,0,0,0
0,0.0,0,0.0,5,226.0,0.08666666699999999,0.133333333,0.0,0.0,May,1,1,1,1,0,0,0
0,0.0,0,0.0,35,888.3333332999998,0.005714286,0.024285714,7.609371428999999,0.2,May,2,2,6,3,0,0,1
0,0.0,0,0.0,17,504.08333330000005,0.023529412000000003,0.035294118,36.07906944,0.0,Oct,1,1,9,3,0,0,1
0,0.0,0,0.0,4,104.0,0.0,0.05,0.0,0.0,May,2,10,2,2,0,0,0
0,0.0,0,0.0,27,1206.0,0.016,0.032,0.0,0.0,Mar,2,2,1,1,0,0,0
0,0.0,2,39.66666667,89,3509.1309520000004,0.005617978,0.015248796,42.8662809,0.0,May,2,4,3,6,0,1,0
5,98.0,0,0.0,6,60.0,0.05,0.0525,0.0,0.0,Dec,3,2,5,2,0,0,0
2,44.4,0,0.0,109,1926.7019050000001,0.0,0.000262123,0.0,0.0,Aug,2,2,1,2,1,1,0
3,152.6,0,0.0,28,608.8833333,0.009375,0.03125,19.82770888,0.0,Jul,2,2,7,13,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,8,1,0,0,0
0,0.0,0,0.0,2,29.2,0.0,0.05,0.0,0.0,Jul,1,1,4,3,0,0,0
4,66.0,0,0.0,52,1423.790476,0.005454545,0.008484848,0.0,0.0,Dec,2,4,7,20,0,0,0
3,176.0,0,0.0,21,654.5,0.009090909,0.031818182,0.0,0.2,May,1,1,2,3,0,0,0
0,0.0,0,0.0,61,1636.466667,0.0,0.009289617,0.0,0.0,Nov,2,2,1,2,1,0,0
0,0.0,0,0.0,37,582.2666667000001,0.0,0.021959459,0.0,0.0,Nov,2,2,5,2,0,0,0
1,113.66666670000001,1,2.0,16,589.6666667000001,0.0,0.003632479,0.0,0.0,May,3,2,6,11,1,1,0
4,93.6,0,0.0,8,69.4,0.090909091,0.103030303,0.0,0.0,Sep,2,2,1,3,0,0,0
5,95.1,4,116.8,53,1696.5676190000001,0.0035087720000000003,0.017602338999999998,0.0,0.0,Oct,2,2,5,2,0,0,0
2,37.0,0,0.0,24,1270.166667,0.013043478,0.017391304,0.0,0.0,May,2,2,1,6,0,0,0
3,81.6,0,0.0,13,443.9,0.0,0.0125,0.0,0.0,Sep,1,1,5,5,1,0,0
4,126.5,0,0.0,4,138.8,0.0,0.004761905,0.0,0.0,May,1,1,1,4,1,1,0
0,0.0,0,0.0,13,231.5,0.015384615,0.023076923,0.0,0.0,May,2,4,3,1,0,0,0
1,45.0,0,0.0,22,2905.5,0.01,0.04,0.0,0.0,May,2,2,1,2,0,1,0
1,63.5,0,0.0,7,58.9,0.0,0.025,0.0,0.0,Dec,1,1,2,2,1,0,0
9,118.0,2,10.0,16,401.95,0.004761905,0.013015873,0.0,0.0,May,1,1,1,3,0,0,0
0,0.0,0,0.0,3,125.0,0.05,0.075,0.0,0.8,May,2,2,1,4,0,0,0
15,176.489011,1,32.75,95,3879.83176,0.001960784,0.017745098,0.0,0.0,Nov,3,2,3,10,0,1,1
4,72.0,0,0.0,32,2258.175,0.0,0.025714286,38.19067209,0.0,Nov,2,2,9,2,0,0,0
1,149.5,0,0.0,32,1562.333333,0.038709677000000005,0.062580645,7.636645161000001,0.2,May,2,2,3,2,0,0,0
0,0.0,1,51.0,29,1225.5,0.0,0.010344828,25.90331034,0.0,May,4,2,1,4,1,0,1
0,0.0,0,0.0,28,2529.75,0.066666667,0.088271605,0.0,0.4,May,2,5,1,1,0,0,0
4,61.0,0,0.0,16,502.5,0.0,0.00952381,71.944,0.0,May,4,1,2,3,0,1,1
5,82.6,1,14.2,8,66.53333333,0.0,0.02,0.0,0.0,Aug,4,1,3,1,1,1,0
7,64.75,1,17.0,100,2463.244841,0.0018867920000000002,0.014944593999999999,0.0,0.0,May,2,2,1,4,0,0,0
0,0.0,4,32.5,7,67.0,0.0,0.022222222000000003,0.0,0.0,Mar,2,2,1,8,1,0,0
2,32.0,2,1150.0,58,5072.395938000001,0.0076674740000000005,0.038802798,2.4833898309999998,0.2,May,2,2,3,6,0,0,0
0,0.0,0,0.0,12,121.5,0.025,0.066666667,0.0,0.0,May,2,4,1,2,0,1,0
0,0.0,0,0.0,8,190.1590909,0.05625,0.055357143,0.0,0.0,Dec,1,1,7,3,0,0,0
0,0.0,0,0.0,17,1338.8,0.058823529000000006,0.094117647,0.0,0.0,Aug,2,2,3,13,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,May,2,2,1,13,0,0,0
3,39.6,0,0.0,53,856.7522398,0.0,0.002272727,0.0,0.0,Mar,2,2,1,2,0,1,0
3,79.0,0,0.0,36,2517.0,0.0,0.005405405,27.23866195,0.0,Mar,2,10,2,2,0,1,1
7,91.0,0,0.0,23,297.125,0.0,0.012068966,0.0,0.0,Nov,2,2,6,2,1,0,0
0,0.0,2,30.0,11,1114.916667,0.0,0.030769231,0.0,0.0,Mar,3,2,1,3,0,0,0
4,277.75,0,0.0,3,178.75,0.0,0.008,0.0,0.0,Mar,3,2,3,8,1,0,0
0,0.0,0,0.0,10,198.75,0.0,0.04,0.0,0.0,Nov,2,2,3,20,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,3,13,0,0,0
9,241.8416667,0,0.0,25,673.0333333,0.002150538,0.005222734000000001,27.97341787,0.0,Nov,1,1,3,2,1,0,0
0,0.0,0,0.0,6,86.53333333,0.0,0.066666667,0.0,0.0,Oct,1,1,7,2,0,1,0
0,0.0,0,0.0,39,1429.501111,0.005263158,0.018947368,0.0,0.0,June,2,2,1,3,0,0,0
1,28.5,0,0.0,79,1608.214286,0.002597403,0.0077489180000000005,0.0,0.0,Nov,1,1,3,3,0,0,0
0,0.0,0,0.0,20,255.75,0.0,0.028421052999999998,0.0,0.0,May,2,2,1,4,0,0,0
0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,Mar,2,5,1,1,0,0,0
0,0.0,0,0.0,10,351.75,0.033333333,0.05,0.0,0.0,Dec,2,2,4,1,0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,2,2,4,13,0,0,0
0,0.0,0,0.0,12,448.5,0.0,0.033333333,0.0,0.0,Mar,2,2,1,2,0,0,0
0,0.0,0,0.0,5,14.0,0.12,0.16,0.0,0.6,May,2,4,2,3,0,0,0
10,2407.4238100000002,3,434.3,486,23050.10414,0.00032371900000000004,0.011248517,0.0,0.0,Jul,2,2,1,3,0,0,0
2,16.5,0,0.0,5,37.5,0.0,0.033333333,0.0,0.0,May,2,2,1,3,0,0,0
9,570.2666667000001,0,0.0,11,259.5533333,0.011111111000000002,0.05,6.80128988,0.0,Oct,3,2,3,2,0,0,0
1,0.0,3,92.5,9,359.1666667,0.0,0.018181818,58.16727273,0.0,May,1,1,1,5,1,0,1
1,17.5,0,0.0,17,665.9848485,0.0,0.002352941,51.60705882,0.0,May,2,2,4,2,1,0,1
7,238.4666667,7,300.9,33,1801.3714289999998,0.0055,0.040415616,8.08269,0.0,May,2,1,1,4,0,1,0
1,3.0,2,373.0,6,66.83333333,0.0,0.0125,0.0,0.0,Mar,2,4,1,8,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,10,3,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,8,2,6,13,0,0,0
0,0.0,1,16.0,8,308.0,0.0,0.025,35.091,0.0,May,2,4,1,2,0,0,1
1,15.0,0,0.0,29,1714.4,0.024074073999999997,0.048765432000000004,0.0,0.0,May,2,5,6,4,0,0,0
0,0.0,0,0.0,4,288.4333333,0.0,0.0125,0.0,0.0,Aug,1,1,4,2,0,0,0
7,268.4166667,0,0.0,41,1124.875,0.0,0.011904762,0.0,0.0,Nov,2,2,9,2,0,0,1
2,20.2,0,0.0,45,580.9357143,0.0044444440000000005,0.005,0.0,0.0,Aug,2,2,1,2,1,0,0
1,92.6,0,0.0,30,1126.3928210000001,0.0,0.006666666999999999,67.18378365,0.0,Nov,2,2,1,6,0,0,1
3,48.35,2,358.6,35,676.2666667000001,0.005128205,0.013675214,0.0,0.0,Oct,2,2,2,2,1,0,0
4,75.0,0,0.0,15,346.0,0.0,0.021052632,0.0,0.0,Nov,2,2,3,11,0,0,0
0,0.0,0,0.0,4,50.0,0.0,0.075,0.0,0.0,May,2,2,8,4,0,0,0
1,55.0,2,18.0,9,548.0,0.0,0.04,17.2704,0.0,May,2,4,3,4,0,0,1
9,146.25,0,0.0,25,575.0,0.006666666999999999,0.019666667,0.0,0.0,May,3,2,3,4,0,1,0
6,302.0,0,0.0,18,834.6666667000001,0.004761905,0.021269841,0.0,0.0,Mar,1,1,1,9,0,1,0
1,3.0,0,0.0,9,133.36666670000002,0.054545455,0.042424242,4.760328465,0.0,Jul,3,2,4,1,0,0,1
2,39.4,0,0.0,40,673.65,0.0,0.014634146,23.76322043,0.0,Nov,4,2,6,3,0,1,1
2,136.4,0,0.0,41,1275.26927,0.0,0.013461741999999999,0.0,0.0,Nov,3,2,4,3,0,1,0
1,10.0,0,0.0,11,578.0,0.0,0.011688312,0.0,0.0,May,1,2,1,1,0,0,0
1,466.0,0,0.0,6,609.5416667000001,0.033333333,0.11666666699999999,0.0,0.0,Nov,2,2,1,2,0,0,0
0,0.0,0,0.0,22,355.6666667,0.047619048,0.051428571,25.194000000000003,0.8,May,2,2,3,4,0,0,1
0,0.0,0,0.0,4,67.75,0.0,0.05,0.0,0.0,Nov,2,2,1,1,0,0,0
7,79.5,2,31.5,65,5410.956705,0.0028985509999999996,0.019031516000000002,0.0,0.0,Nov,2,2,3,2,0,0,0
5,265.2916667,4,191.75,29,991.8270202,0.008823529,0.008921569,0.0,0.0,Nov,3,2,7,6,0,1,0
